7488,bloquerDistr.sh,20181211115312,20181211115349,00:00:37,42792,38
7727,ts_analyse.sh,20181211115322,20181211115413,00:00:51,42802,52
8096,ts_analyseDistr.sh,20181211115351,20181211115418,00:00:27,42831,28
8561,bloquerDistr.sh,20181211115522,20181211115600,00:00:38,42922,39
8883,ts_analyseDistr.sh,20181211115601,20181211115724,00:01:23,42961,84
9357,bloquerDistr.sh,20181211115855,20181211120050,00:01:55,43135,116
9459,ts_analyse.sh,20181211115859,20181211115946,00:00:47,43139,48
9834,bloquerDistr.sh,20181211115929,20181211120007,00:00:38,43169,39
10009,ts_delPgm.sh,20181211115933,20181211115933,00:00:00,43173,1
10279,ts_analyseDistr.sh,20181211120008,20181211120040,00:00:32,43208,33
10723,ts_analyseDistr.sh,20181211120101,20181211120424,00:03:23,43261,204
11214,ts_delCopy.sh,20181211120305,20181211120305,00:00:00,43385,1
11443,bloquerDistr.sh,20181211120430,20181211120514,00:00:44,43470,45
11627,ts_analyse.sh,20181211120438,20181211120522,00:00:44,43478,45
12037,ts_analyseDistr.sh,20181211120517,20181211120558,00:00:41,43517,42
12378,bloquerDistr.sh,20181211120628,20181211120738,00:01:10,43588,71
12649,bloquerDistr.sh,20181211120733,20181211120834,00:01:01,43653,62
12886,ts_analyseDistr.sh,20181211120750,20181211123930,00:31:40,43670,1901
12980,ts_analyse.sh,20181211120752,20181211162349,04:15:57,43672,15358
13331,bloquerDistr.sh,20181211120809,20181211120810,00:00:01,43689,2
13746,ts_analyseDistr.sh,20181211120840,20181211120843,00:00:03,43720,4
13953,bloquerDistr.sh,20181211120855,20181211120856,00:00:01,43735,2
14381,bloquerDistr.sh,20181211121029,20181211121339,00:03:10,43829,191
14567,ts_analyseDistr.sh,20181211121047,20181211121606,00:05:19,43847,320
14813,ts_analyse.sh,20181211121142,20181211121339,00:01:57,43902,118
15373,ts_analyseDistr.sh,20181211121351,20181211121810,00:04:19,44031,260
15661,bloquerDistr.sh,20181211121424,20181211122002,00:05:38,44064,339
16472,ts_analyseDistr.sh,20181211122015,20181211122649,00:06:34,44415,395
16700,bloquerDistr.sh,20181211122115,20181211122244,00:01:29,44475,90
17016,bloquerDistr.sh,20181211122246,20181211122451,00:02:05,44566,126
17192,ts_analyseDistr.sh,20181211122251,20181211122654,00:04:03,44571,244
17468,bloquerDistr.sh,20181211122317,20181211122457,00:01:40,44597,101
18089,bloquerDistr.sh,20181211122557,20181211122643,00:00:46,44757,47
18620,ts_analyseDistr.sh,20181211122649,20181211123104,00:04:15,44809,256
18756,ts_analyseDistr.sh,20181211122654,20181211122907,00:02:13,44814,134
19027,bloquerDistr.sh,20181211122712,20181211122856,00:01:44,44832,105
19877,ts_analyse.sh,20181211122907,20181211122959,00:00:52,44947,53
20028,bloquerDistr.sh,20181211122908,20181211123036,00:01:28,44948,89
20332,bloquerDistr.sh,20181211122925,20181211123044,00:01:19,44965,80
20688,ts_analyseDistr.sh,20181211122959,20181211123113,00:01:14,44999,75
20996,bloquerDistr.sh,20181211123018,20181211123057,00:00:39,45018,40
21624,ts_analyseDistr.sh,20181211123104,20181211130233,00:31:29,45064,1890
21866,ts_analyseDistr.sh,20181211123113,20181211123438,00:03:25,45073,206
22551,bloquerDistr.sh,20181211123248,20181211123342,00:00:54,45168,55
23176,ts_analyseDistr.sh,20181211123438,20181211123640,00:02:02,45278,123
23439,bloquerDistr.sh,20181211123549,20181211123902,00:03:13,45349,194
23915,ts_analyseDistr.sh,20181211123640,20181211123711,00:00:31,45400,32
24231,ts_analyseDistr.sh,20181211123711,20181211123811,00:01:00,45431,61
24742,bloquerDistr.sh,20181211123807,20181211124328,00:05:21,45487,322
25056,ts_analyseDistr.sh,20181211123911,20181211124457,00:05:46,45551,347
25413,ts_analyse.sh,20181211124137,20181211124223,00:00:46,45697,47
25630,bloquerDistr.sh,20181211124149,20181211124237,00:00:48,45709,49
26204,ts_analyseDistr.sh,20181211124245,20181211124337,00:00:52,45765,53
26485,bloquerDistr.sh,20181211124317,20181211124538,00:02:21,45797,142
26888,ts_analyse.sh,20181211124337,20181211124658,00:03:21,45817,202
27255,bloquerDistr.sh,20181211124433,20181211124525,00:00:52,45873,53
27477,bloquerDistr.sh,20181211124441,20181211124622,00:01:41,45881,102
27748,ts_analyseDistr.sh,20181211124457,20181211125125,00:06:28,45897,389
28354,bloquerDistr.sh,20181211124657,20181211124745,00:00:48,46017,49
28449,ts_analyseDistr.sh,20181211124658,20181211124744,00:00:46,46018,47
28852,bloquerDistr.sh,20181211124732,20181211124915,00:01:43,46052,104
29036,ts_analyseDistr.sh,20181211124744,20181211125745,00:10:01,46064,602
29367,bloquerDistr.sh,20181211124758,20181211124934,00:01:36,46078,97
29897,bloquerDistr.sh,20181211124950,20181211125045,00:00:55,46190,56
30462,ts_analyseDistr.sh,20181211125125,20181211125312,00:01:47,46285,108
30774,bloquerDistr.sh,20181211125237,20181211125418,00:01:41,46357,102
31136,ts_analyseDistr.sh,20181211125312,20181211125445,00:01:33,46392,94
31699,ts_analyseDistr.sh,20181211125445,20181211125842,00:03:57,46485,238
31817,bloquerDistr.sh,20181211125456,20181211125710,00:02:14,46496,135
32673,ts_analyseDistr.sh,20181211125745,20181211132929,00:31:44,46665,1905
487,bloquerDistr.sh,20181211125813,20181211130031,00:02:18,46693,139
818,ts_analyseDistr.sh,20181211125842,20181211130016,00:01:34,46722,95
1603,bloquerDistr.sh,20181211130001,20181211130048,00:00:47,46801,48
1913,ts_analyse.sh,20181211130016,20181211130116,00:01:00,46816,61
2279,bloquerDistr.sh,20181211130036,20181211130204,00:01:28,46836,89
2733,ts_analyseDistr.sh,20181211130116,20181211130301,00:01:45,46876,106
3217,ts_analyse.sh,20181211130233,20181211130321,00:00:48,46953,49
3582,ts_analyseDistr.sh,20181211130301,20181211130549,00:02:48,46981,169
3805,ts_addCopy.sh,20181211130321,20181211130321,00:00:00,47001,1
3823,ts_addCopy.sh,20181211130321,20181211130321,00:00:00,47001,1
3842,ts_analyseDistr.sh,20181211130321,20181211130611,00:02:50,47001,171
4050,bloquerDistr.sh,20181211130343,20181211130509,00:01:26,47023,87
4291,bloquerDistr.sh,20181211130414,20181211130511,00:00:57,47054,58
4548,bloquerDistr.sh,20181211130434,20181211154033,02:35:59,47074,9360
5383,ts_analyseDistr.sh,20181211130549,20181211130712,00:01:23,47149,84
6276,ts_analyseDistr.sh,20181211130712,20181211130824,00:01:12,47232,73
6741,ts_analyseDistr.sh,20181211130824,20181211130859,00:00:35,47304,36
7047,ts_analyseDistr.sh,20181211130859,20181211131031,00:01:32,47339,93
7287,bloquerDistr.sh,20181211130935,20181211131016,00:00:41,47375,42
7593,ts_delPgm.sh,20181211130954,20181211130954,00:00:00,47394,1
7608,ts_analyseDistr.sh,20181211130954,20181211131410,00:04:16,47394,257
7982,ts_analyse.sh,20181211131031,20181211131203,00:01:32,47431,93
8165,bloquerDistr.sh,20181211131039,20181211131234,00:01:55,47439,116
8611,ts_analyseDistr.sh,20181211131203,20181211131340,00:01:37,47523,98
9311,ts_analyse.sh,20181211131340,20181211131508,00:01:28,47620,89
9574,ts_analyseDistr.sh,20181211131410,20181211131807,00:03:57,47650,238
9877,bloquerDistr.sh,20181211131520,20181211131713,00:01:53,47720,114
10156,bloquerDistr.sh,20181211131632,20181211131719,00:00:47,47792,48
10361,bloquerDistr.sh,20181211131642,20181211131800,00:01:18,47802,79
10781,ts_analyseDistr.sh,20181211131719,20181211131814,00:00:55,47839,56
11332,ts_analyseDistr.sh,20181211131807,20181211132037,00:02:30,47887,151
11500,ts_analyse.sh,20181211131814,20181211131917,00:01:03,47894,64
11989,ts_analyseDistr.sh,20181211131917,20181211132047,00:01:30,47957,91
12587,ts_delPgm.sh,20181211132037,20181211132038,00:00:01,48037,2
12604,ts_analyse.sh,20181211132038,20181211132134,00:00:56,48038,57
12834,ts_delPgm.sh,20181211132047,20181211132047,00:00:00,48047,1
12850,ts_analyse.sh,20181211132047,20181211132143,00:00:56,48047,57
13309,ts_analyse.sh,20181211132134,20181211132240,00:01:06,48094,67
13601,ts_delPgm.sh,20181211132143,20181211132143,00:00:00,48103,1
13618,ts_delPgm.sh,20181211132143,20181211132143,00:00:00,48103,1
13751,bloquerDistr.sh,20181211132247,20181211132358,00:01:11,48167,72
14109,ts_analyseDistr.sh,20181211132408,20181211132530,00:01:22,48248,83
14316,ts_addCopy.sh,20181211132424,20181211132424,00:00:00,48264,1
14396,bloquerDistr.sh,20181211132509,20181211132554,00:00:45,48309,46
14790,ts_analyseDistr.sh,20181211132555,20181211132656,00:01:01,48355,62
15007,bloquerDistr.sh,20181211132618,20181211132707,00:00:49,48378,50
15125,bloquerDistr.sh,20181211132621,20181211133216,00:05:55,48381,356
15594,bloquerDistr.sh,20181211132652,20181211132858,00:02:06,48412,127
15906,ts_analyseDistr.sh,20181211132715,20181211132924,00:02:09,48435,130
16306,bloquerDistr.sh,20181211132838,20181211132916,00:00:38,48518,39
16648,ts_analyseDistr.sh,20181211132859,20181211133934,00:10:35,48539,636
17032,ts_analyseDistr.sh,20181211132924,20181211133042,00:01:18,48564,79
17293,ts_analyse.sh,20181211132941,20181211133037,00:00:56,48581,57
17632,bloquerDistr.sh,20181211133017,20181211133143,00:01:26,48617,87
17730,bloquerDistr.sh,20181211133020,20181211133149,00:01:29,48620,90
18117,ts_analyseDistr.sh,20181211133037,20181211133549,00:05:12,48637,313
18528,ts_analyse.sh,20181211133123,20181211133211,00:00:48,48683,49
18993,ts_analyseDistr.sh,20181211133211,20181211135630,00:24:19,48731,1460
19541,bloquerDistr.sh,20181211133331,20181211133417,00:00:46,48811,47
19766,bloquerDistr.sh,20181211133336,20181211134003,00:06:27,48816,388
20429,ts_analyseDistr.sh,20181211133549,20181211133933,00:03:44,48949,225
21126,bloquerDistr.sh,20181211133825,20181211133903,00:00:38,49105,39
21779,ts_analyseDistr.sh,20181211133933,20181211134627,00:06:54,49173,415
21880,ts_analyse.sh,20181211133934,20181211134027,00:00:53,49174,54
22073,bloquerDistr.sh,20181211133937,20181211134018,00:00:41,49177,42
22569,bloquerDistr.sh,20181211134004,20181211134157,00:01:53,49204,114
22925,ts_analyseDistr.sh,20181211134027,20181211134200,00:01:33,49227,94
23422,bloquerDistr.sh,20181211134150,20181211134228,00:00:38,49310,39
23697,ts_analyse.sh,20181211134200,20181211134252,00:00:52,49320,53
24128,ts_analyse.sh,20181211134252,20181211134350,00:00:58,49372,59
24342,bloquerDistr.sh,20181211134302,20181211134459,00:01:57,49382,118
24658,ts_analyse.sh,20181211134350,20181211134437,00:00:47,49430,48
24899,bloquerDistr.sh,20181211134411,20181211134550,00:01:39,49451,100
25168,ts_delPgm.sh,20181211134437,20181211134438,00:00:01,49477,2
25192,ts_delPgm.sh,20181211134438,20181211134438,00:00:00,49478,1
25210,ts_analyse.sh,20181211134438,20181211134527,00:00:49,49478,50
25728,ts_analyseDistr.sh,20181211134527,20181211134556,00:00:29,49527,30
26123,ts_delPgm.sh,20181211134556,20181211134556,00:00:00,49556,1
26139,ts_analyse.sh,20181211134556,20181211134720,00:01:24,49556,85
26474,bloquerDistr.sh,20181211134625,20181211134710,00:00:45,49585,46
26589,ts_analyseDistr.sh,20181211134627,20181211135246,00:06:19,49587,380
27090,ts_analyseDistr.sh,20181211134720,20181211134842,00:01:22,49640,83
27367,bloquerDistr.sh,20181211134820,20181211134931,00:01:11,49700,72
27465,bloquerDistr.sh,20181211134823,20181211135011,00:01:48,49703,109
27867,ts_delPgm.sh,20181211134842,20181211134843,00:00:01,49722,2
